ss,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,acct_num,trans_num,trans_date,trans_time,categoty,amt,customer_device,customer_payment_method,customer_card_number,customer_transaction_id,merch_name,merch_id,merch_url,merch_transaction_ip,mercj_lat,merch_long,isfraud
497602498,Priya,Kumar,M,6845 Oak St,Miami,MA,53680,34.554698,-122.379846,4249314,Cashier,1976-10-09,663420953677,d398fcf2-71e2-45f4-8726-8e59ff13a882,2024-08-30,18:22:35,electronics,589.62,pos,wallet,**** **** **** 5591,798c20e7-e4db-4a12-9693-0dde5c3d698c,Uber,M73953,https://www.uber.com,196.230.100.246,46.810525,-104.64159,0
524746653,Luis,Doe,F,1824 Oak St,Chicago,FL,71961,25.72343,-112.718464,2140555,Cashier,2002-03-07,538962985324,c061ca8b-3686-495e-9b2e-9a3c22805184,2024-03-19,15:53:02,utilities,212.73,pos,credit_card,**** **** **** 4346,1e0f9978-fdb1-4cb8-b8f7-3bf1ceef79d5,Delta,M53060,https://www.delta.com,129.192.110.64,37.4345,-68.81672,0
153811683,David,Lee,M,7806 Park Ave,Miami,PA,90728,34.747569,-122.14579,4633359,Analyst,1987-04-04,710307372607,c6124161-d17a-402c-9c63-743ddd3b5e4c,2024-09-25,09:49:46,online_purchase,311.13,mobile,credit_card,**** **** **** 3121,951a9653-6e59-4c5e-8542-0366a8187107,Uber,M62197,https://www.uber.com,201.51.152.197,46.894611,-104.650154,0
299403694,Sara,Smith,M,4958 Pine St,Austin,IL,63144,41.820884,-85.301751,5065111,Analyst,1991-04-09,811266497196,ac790f0c-c2fc-4581-b413-4e3430c9ad5f,2024-06-24,08:15:53,grocery,55.29,pos,credit_card,**** **** **** 0163,ae4479eb-699e-46b4-824b-0124f77af59a,Costco,M88857,https://www.costco.com,70.188.150.9,33.863142,-92.784902,0
841016793,Michael,Smith,M,7997 Park Ave,Dallas,IL,99869,39.856795,-92.82051,2410947,Engineer,2000-07-16,014811604991,adc719ef-c9e7-4098-80ec-db25566bbf23,2024-10-26,16:23:01,grocery,15.23,web,wallet,**** **** **** 9903,0dc2171f-e864-4033-bff9-2673a524295b,Uber,M28924,https://www.uber.com,32.245.217.198,46.836244,-104.812945,0
791386015,Sara,Smith,F,3532 Pine St,Austin,NY,35884,41.768713,-85.603576,4060219,Designer,1958-08-18,711713219402,83c75817-dcab-42d4-8a12-69f043e321e3,2024-04-27,20:24:23,pharmacy,202.36,mobile,credit_card,**** **** **** 7193,38e62a29-51ae-4d08-9890-5e7412881717,Starbucks,M72447,https://www.starbucks.com,218.131.95.126,44.420709,-89.371504,0
321540131,Jane,Patel,M,5042 2nd St,New York,GA,96195,39.901165,-122.725541,4895220,Manager,1965-03-11,535069626168,1906f32f-d249-4f3a-a99d-d70ee58a0fb8,2024-04-08,08:39:21,restaurant,74.06,web,credit_card,**** **** **** 9948,ce94acb9-a907-4c5d-8d3f-a69997ccfd62,Delta,M57040,https://www.delta.com,110.100.155.73,37.337256,-68.243216,0
584227172,John,Doe,F,5682 Maple Ave,San Francisco,PA,69168,31.264821,-111.211625,3421301,Nurse,1982-10-20,662565046070,8e8965de-010c-4a79-936b-2490dd27544a,2024-09-14,14:44:50,grocery,19.13,pos,debit_card,**** **** **** 0066,4727526d-ea8f-48ba-b55d-9884da022ddf,Delta,M88578,https://www.delta.com,16.173.70.253,37.616444,-68.376583,0
328222824,Luis,Kumar,M,2860 Park Ave,Dallas,IL,75732,40.035388,-93.08965,7349612,Teacher,1962-07-24,084752835999,da94b022-91cc-468a-93fc-e664d657bead,2024-04-25,09:44:03,grocery,10.14,mobile,credit_card,**** **** **** 5357,f711af11-8f53-49c7-a30e-b25e568c0f93,Target,M31591,https://www.target.com,197.165.136.152,43.312594,-84.010669,0
010419453,David,Smith,M,9218 1st Ave,Boston,GA,88485,30.132341,-95.185073,295036,Teacher,1998-06-27,419528144786,db3cf627-1a1c-415f-9c8b-1ba833adeab5,2024-11-06,15:18:17,pharmacy,89.91,pos,credit_card,**** **** **** 7803,c6744758-c9dd-4f28-aacd-b859720bd326,Shell,M83178,https://www.shell.com,150.198.30.171,43.351495,-82.572137,0
994084290,Anita,Smith,M,9532 1st Ave,Chicago,PA,51803,25.736055,-112.645234,2939712,Consultant,1983-05-20,696904528986,534db7fa-d5ef-4a93-a15f-65c2fdfadb20,2024-01-06,17:41:28,utilities,54.67,mobile,debit_card,**** **** **** 5276,66d9a67a-633b-483f-b0bb-1f84db367b65,Walmart,M39185,https://www.walmart.com,108.170.144.18,43.496206,-123.39022,0
447725084,Sara,Patel,M,7946 Maple Ave,Miami,WA,90735,34.749714,-122.245499,7170917,Cashier,1976-07-14,232423480041,c09643e5-fabe-4c57-bceb-afdd6f884058,2024-06-25,11:01:40,online_purchase,126.59,pos,debit_card,**** **** **** 0627,769dd33f-8f43-4bd2-8452-fef2e9fadac8,Costco,M59653,https://www.costco.com,4.42.72.43,33.627645,-92.796824,0
863040296,Priya,Patel,M,4869 Pine St,Boston,PA,33761,30.20104,-95.05542,2752461,Clerk,1962-07-01,629917217429,94129b71-aa47-4332-a445-c488fab509a2,2024-02-23,22:01:54,online_purchase,15.44,mobile,debit_card,**** **** **** 7063,8172cd10-9b77-4a69-b274-3c2145b610d8,Target,M56524,https://www.target.com,193.9.249.56,43.306509,-84.367677,0
335937971,John,Smith,F,2577 1st Ave,New York,TX,64786,39.544904,-122.540372,941230,Designer,1971-06-23,900002956162,a3ff5f54-6c5c-4aa1-bc9f-bbb413afab5a,2024-03-12,12:55:23,restaurant,81.55,pos,wallet,**** **** **** 2304,e4bf6df9-2901-4247-8582-bef328c9402d,DoorDash,M38468,https://www.doordash.com,35.191.60.22,27.410578,-118.396633,0
453911776,Luis,Sharma,F,4845 Cedar Rd,Boston,IL,47740,30.16382,-95.217174,6613006,Analyst,2005-03-03,665052761209,fbeda1e8-2159-471e-b090-59fa729c12b4,2024-03-03,04:26:08,gas,85.71,pos,debit_card,**** **** **** 6787,b7864553-05bb-408b-8fc0-07199b6f8ddb,Amazon,M60643,https://www.amazon.com,162.212.123.162,30.026681,-90.510676,0
563711429,Priya,Singh,M,2644 2nd St,Boston,PA,28095,29.980093,-95.140445,6093670,Manager,1995-12-28,430003753989,1fa81d7a-4234-4c99-8829-c002f9c9e797,2024-12-18,13:54:16,online_purchase,350.11,pos,wallet,**** **** **** 2784,a1345cb0-4495-42f9-a2db-d1a506562849,Walmart,M74341,https://www.walmart.com,169.142.52.206,43.726708,-123.68193,0
664267351,Sara,Patel,M,1711 Oak St,New York,CA,97464,39.855135,-122.448577,6793001,Developer,1964-09-07,272455337565,b5ee7da2-fe11-4480-ac64-ce327914802c,2024-12-27,07:30:43,utilities,257.03,web,debit_card,**** **** **** 1046,d7c60e14-1249-4321-939f-f834c341b4d9,Target,M51274,https://www.target.com,2.246.106.149,43.311611,-84.165564,0
509793442,Luis,Brown,M,7009 Main St,Austin,NY,68629,42.089164,-85.343744,1554271,Designer,1970-10-06,129146502234,f0231f66-6eaf-4f4d-997c-49dd24b88886,2024-12-12,19:10:22,pharmacy,141.13,pos,wallet,**** **** **** 7033,172399d7-2649-44c4-826a-b5dd63bdca92,Costco,M79428,https://www.costco.com,35.24.75.116,33.739591,-92.329158,0
063632863,Akhil,Patel,M,1019 Oak St,Dallas,TX,51504,39.772955,-92.769324,4145634,Cashier,1989-12-12,011220084842,d38ffa1a-3ad8-4230-ba85-67f6c6ed1dc9,2024-05-30,13:36:34,travel,3115.62,pos,credit_card,**** **** **** 7136,b73b587e-84a8-489a-ba08-742daff9df7d,Amazon,M53983,https://www.amazon.com,164.174.65.156,30.320547,-90.177464,1
935001154,Mei,Kumar,M,4686 1st Ave,Boston,IL,24906,30.175508,-95.33652,5264624,Developer,1958-05-25,617580803889,842549b7-cb90-4510-a853-c8cadd851a27,2024-09-05,03:11:15,grocery,41.44,pos,credit_card,**** **** **** 3538,ccb24802-ee28-49bf-bb60-2513e13640e4,Walmart,M45971,https://www.walmart.com,132.166.56.123,43.503078,-123.73774,0
401902716,Priya,Doe,M,8559 Pine St,San Francisco,IL,59995,31.238407,-111.432992,7103099,Consultant,1999-03-31,988371611586,62d5001a-9403-4c2f-8596-2b9606d20aec,2024-06-13,18:41:59,utilities,71.74,pos,wallet,**** **** **** 0505,38181fb7-5475-4935-9dc5-c6205cb4be14,Delta,M37181,https://www.delta.com,96.49.66.92,37.41942,-68.792217,0
426621775,Sara,Singh,M,6075 Park Ave,Boston,WA,42435,30.060074,-95.157442,6434440,Clerk,1964-08-19,801584668793,33cb0a7e-e2ee-4fbd-8aac-671d465ccee0,2024-01-02,16:04:59,electronics,62.6,pos,debit_card,**** **** **** 1502,a8d1934a-83fd-4d68-b721-b409389b83f3,DoorDash,M26486,https://www.doordash.com,224.133.95.242,27.013049,-118.72327,0
827777118,Luis,Singh,M,9345 Cedar Rd,New York,NJ,26392,39.861216,-122.437439,5409553,Consultant,1970-01-28,425278630900,d757a3f8-0b75-4ce6-9ddf-cdb0034984fb,2024-06-20,21:11:40,gas,31.71,mobile,credit_card,**** **** **** 1961,8daa33fa-92e2-494c-ba14-ecc70be9b095,Costco,M86357,https://www.costco.com,162.122.28.97,33.62515,-92.467736,0
095224265,David,Garcia,F,766 Maple Ave,Chicago,FL,78683,25.752205,-112.788345,6584546,Manager,1951-06-11,379322191439,ea7572c7-4851-416d-9328-607b0a5d78d6,2024-09-30,04:21:12,grocery,60.45,web,wallet,**** **** **** 0101,47f1870a-d278-4822-b734-390913da96f2,Starbucks,M29843,https://www.starbucks.com,108.3.8.130,44.211988,-89.646821,0
719214967,Priya,Smith,F,7566 Park Ave,Boston,PA,38921,29.956131,-95.191709,6037201,Nurse,1982-02-18,914638664320,baea3bd5-54b7-4990-acd7-eedd2c669185,2024-12-06,10:28:14,electronics,228.66,web,wallet,**** **** **** 9272,7a0303b8-850e-4970-bbf2-3cc64493172e,Uber,M10342,https://www.uber.com,11.208.9.177,47.244249,-104.70893,0
327163033,Luis,Garcia,M,6276 1st Ave,San Francisco,FL,51894,31.160081,-111.467353,6473074,Developer,1975-02-07,563693010009,a4a361e6-dbcb-4b3b-b880-2721e979f472,2024-01-21,08:32:43,electronics,178.63,web,wallet,**** **** **** 8929,bedfd0e4-2712-45fa-9e32-1ac436282f73,Amazon,M91479,https://www.amazon.com,190.59.13.237,29.927641,-90.579481,0
159474705,David,Sharma,M,2891 1st Ave,Chicago,IL,77088,25.725875,-112.833315,1200123,Cashier,1996-08-23,311058330967,e422af54-49c8-44b2-9fa1-8036b90e27fb,2024-12-27,03:00:12,electronics,1229.09,pos,wallet,**** **** **** 6501,7002ad95-dd71-4319-9799-4166c821d8aa,Starbucks,M73677,https://www.starbucks.com,110.123.177.222,44.251346,-89.590472,1
629226667,Akhil,Lee,M,7185 Pine St,Chicago,WA,13221,25.44544,-112.604358,7424407,Teacher,1991-04-05,880937616522,88ae95a2-9a81-408e-951a-49209091f99e,2024-08-01,17:08:21,grocery,61.02,pos,wallet,**** **** **** 2659,e4eb07ac-7156-4cac-95a0-0d64764c7d67,Shell,M59831,https://www.shell.com,76.7.141.215,43.376727,-82.371062,0
893912956,Luis,Doe,F,4866 2nd St,New York,CA,67778,39.55056,-122.395497,3300850,Developer,1993-04-26,518871148600,bcb092b9-bfac-47c6-844a-db0b4eae3045,2024-12-05,01:17:56,restaurant,157.03,mobile,wallet,**** **** **** 0302,288c49f9-d4b4-4b14-9321-484a5a8084da,Costco,M35713,https://www.costco.com,5.32.27.188,33.932604,-92.629747,1
336931806,Luis,Garcia,M,2900 1st Ave,Dallas,FL,62625,40.011969,-92.898045,1301872,Teacher,1964-07-16,200730242662,5b7626e8-d257-4cec-a732-d264b6981b7e,2024-04-10,19:17:47,pharmacy,112.23,web,wallet,**** **** **** 4068,e872b438-d7f1-4830-a2c7-0fda62fe3cac,Shell,M37299,https://www.shell.com,93.166.78.65,43.827797,-82.573966,0
348358626,Jane,Smith,F,8889 Maple Ave,Chicago,NJ,56391,25.781318,-112.660609,5638969,Manager,1995-06-16,736648532077,9bd63c7e-c139-40e4-93bf-1b82f7798c9b,2024-05-21,17:17:16,pharmacy,6.35,pos,wallet,**** **** **** 5805,288fc4ec-db82-4a05-be70-d1040e01837f,Amazon,M50055,https://www.amazon.com,82.205.16.93,30.36685,-90.692727,0
907737295,Michael,Garcia,F,937 Cedar Rd,Austin,NY,35830,41.850984,-85.261023,6409892,Designer,1967-08-07,450380162585,381c0c0d-4a1c-4a9f-b44b-db92043b6ba2,2024-02-12,16:42:10,restaurant,17.31,mobile,wallet,**** **** **** 2794,14d57c92-8bcb-4c6d-9352-e8328141043e,BestBuy,M39333,https://www.bestbuy.com,193.126.159.220,33.025223,-115.239302,0
428662510,Jane,Sharma,M,9538 1st Ave,Seattle,MA,46014,45.717633,-119.177739,3052867,Teacher,1991-05-02,857383855451,ea74151a-b996-424a-886c-d4f763d0095f,2024-04-10,19:07:33,utilities,391.42,pos,wallet,**** **** **** 7062,f30a5cc0-293f-4578-abdc-cecc61ca8bbe,Shell,M34441,https://www.shell.com,140.217.28.107,43.537327,-82.556818,0
084818762,Jane,Kumar,M,6236 Maple Ave,Boston,GA,31860,30.133093,-95.291818,901474,Teacher,1988-01-25,099069319630,4c014381-2f25-4614-84c6-2e5c3adb46ff,2024-11-02,20:15:43,electronics,1849.75,pos,debit_card,**** **** **** 2673,3857522c-fb4c-47bf-b385-679e40857600,Walmart,M32707,https://www.walmart.com,244.195.56.72,43.785888,-123.4329,1
364502823,Luis,Lee,M,5738 2nd St,Miami,NJ,96189,34.620903,-122.440657,1268442,Developer,2004-07-12,134275576729,8a7f7ce7-078d-431e-95f6-3e1ae6c289f1,2024-08-24,18:11:58,gas,28.82,web,debit_card,**** **** **** 5310,5abd2a7b-6f2b-4e92-bc5b-f937bfc40c97,Target,M97093,https://www.target.com,252.150.124.124,43.305064,-84.120544,0
162910873,David,Kumar,M,2172 Maple Ave,Dallas,PA,54529,40.070901,-92.774455,1842053,Teacher,1995-09-08,922198369157,064eaca9-081c-4893-8adf-8baaf7d72be6,2024-03-25,14:20:01,pharmacy,133.37,web,credit_card,**** **** **** 9153,7596b4a1-099e-4626-b3d9-b19adf6fd49e,Amazon,M43331,https://www.amazon.com,71.82.14.3,30.255453,-90.605307,0
867603040,David,Lee,M,660 Park Ave,Dallas,NJ,50590,40.002522,-92.786137,1476910,Designer,1978-05-15,934675418236,1c6610a2-5767-4949-81b9-40e13845b7f5,2024-07-29,09:02:34,gas,23.57,mobile,wallet,**** **** **** 1842,8c60b716-7523-4de4-95db-b9d7ea0a33d9,Target,M10382,https://www.target.com,26.61.138.169,43.561986,-84.289057,0
917369078,John,Lee,M,8668 2nd St,San Francisco,IL,93515,31.290104,-111.310854,125812,Nurse,1998-03-21,947672000521,19f75f7a-c841-4494-a520-1da4086678a5,2024-04-09,19:13:09,gas,82.44,web,credit_card,**** **** **** 2370,e625887d-4877-4266-8167-5b105626fbfb,Delta,M58668,https://www.delta.com,21.196.29.226,37.501894,-68.380316,0
276713771,Michael,Brown,F,7843 Main St,Boston,IL,90849,29.986844,-95.259376,6951329,Analyst,2003-11-01,886263956126,80717d22-bad3-43c0-90d7-e22fe2c50180,2024-10-24,01:30:01,utilities,371.76,web,wallet,**** **** **** 4022,f12a6905-ebac-409e-9d5f-c70e30a9b176,BestBuy,M95888,https://www.bestbuy.com,238.184.195.245,32.698976,-115.209201,0
614215248,Michael,Garcia,F,7051 Park Ave,Austin,GA,38627,41.739177,-85.247558,976521,Analyst,1991-01-03,319686364704,2f55fa2f-a851-452e-abce-a468517b3f36,2024-05-30,19:12:03,restaurant,81.65,pos,debit_card,**** **** **** 8379,09ba3f38-95ff-4eec-bb9d-daf527f24883,BestBuy,M62633,https://www.bestbuy.com,187.59.177.216,32.573017,-115.23096,0
629118722,Akhil,Nguyen,M,1044 Maple Ave,Austin,GA,53231,41.978162,-85.516065,416422,Manager,1954-06-23,824718301817,2f6f18ce-7bdd-4b04-9e86-a21e86353842,2024-09-27,12:04:03,utilities,271.24,web,debit_card,**** **** **** 9052,a7b53fe4-8b8f-44e4-9f76-f6e4fc387098,Target,M23953,https://www.target.com,126.32.29.72,43.561614,-84.260523,0
316312975,David,Brown,M,7188 2nd St,San Francisco,NY,74555,31.210178,-111.156673,7215179,Developer,1986-06-17,572616949637,8ab96e5f-25f8-4a76-8a57-2a14c3b01d90,2024-12-20,21:45:17,gas,27.09,mobile,wallet,**** **** **** 1675,84863b4c-e726-4012-b23d-03e15a6802f9,BestBuy,M99557,https://www.bestbuy.com,179.44.30.100,32.658844,-114.847467,0
037295458,Jane,Patel,M,8732 Pine St,Dallas,PA,45095,39.9787,-92.836611,430918,Manager,2004-01-06,583563998127,52bb1d90-b90a-45a4-8900-86ba32296f63,2024-11-26,08:16:22,travel,3996.84,mobile,wallet,**** **** **** 1476,fedbb9b0-4653-4967-aae4-2804bfc593ff,Target,M23932,https://www.target.com,210.181.254.47,43.657844,-84.262564,1
563093079,Luis,Garcia,M,4330 2nd St,Miami,MA,37251,34.793533,-122.279615,2720421,Nurse,1958-06-02,685909645987,6169ea2f-8daf-405d-9a12-747611bc4831,2024-02-22,15:59:22,travel,3667.2,mobile,wallet,**** **** **** 1133,a5c74d41-ced1-46cb-909f-4c8ba71dd9b2,Costco,M71665,https://www.costco.com,50.240.110.116,33.423561,-92.418238,1
830632365,Priya,Smith,M,2272 Main St,Austin,FL,94716,41.807132,-85.287735,2318051,Analyst,2005-04-30,401814442484,bc5149a5-938d-4a38-b144-2034243f0206,2024-03-01,07:30:48,grocery,27.31,web,credit_card,**** **** **** 5640,dad4c038-bd78-4e5e-9112-9a35e5f0193d,Costco,M85491,https://www.costco.com,73.27.80.127,33.617223,-92.461086,0
826110356,Jane,Patel,F,5196 Main St,New York,MA,49332,39.842324,-122.37834,5790972,Designer,1955-01-03,594299202376,6ab8c178-7348-426c-ac08-e79665f17132,2024-10-03,04:09:55,utilities,190.13,pos,debit_card,**** **** **** 1183,bb3415d0-7313-44ae-b869-57b97be034e8,Costco,M98710,https://www.costco.com,5.214.160.204,33.544588,-92.357289,0
933437518,Akhil,Smith,M,3011 Park Ave,Chicago,IL,45410,25.574372,-112.785625,2565810,Clerk,1998-05-04,669408654243,f702a0ec-bed2-406e-ad77-14023ddfaeec,2024-10-09,12:24:13,online_purchase,156.57,pos,credit_card,**** **** **** 8895,ccea01ec-1ac7-4073-84e1-63095d14838a,Costco,M45648,https://www.costco.com,226.253.236.123,33.912408,-92.314307,0
471883009,David,Nguyen,F,3532 Pine St,Miami,MA,88766,34.542652,-122.156803,3446191,Developer,1954-01-08,954288734496,188b2184-d584-4981-95bd-18b1b3e11fb0,2024-09-16,00:32:11,utilities,221.05,web,debit_card,**** **** **** 6901,120257dd-9f6d-480a-b0a5-23d17c652519,Uber,M91425,https://www.uber.com,113.233.22.21,46.731691,-104.65888,0
886016744,Michael,Singh,M,7971 Pine St,Boston,IL,64897,30.001527,-95.264432,5524566,Developer,1956-11-14,923435969850,e68964cb-1a57-4e0b-8af4-5207e394d8ab,2024-12-08,21:37:44,travel,1364.4,mobile,wallet,**** **** **** 8617,6f71158f-02f9-4a30-b3c5-76fb7d33d3ee,Delta,M87047,https://www.delta.com,43.231.85.206,37.300668,-68.652003,1
163849368,Akhil,Brown,M,5403 Cedar Rd,Seattle,NJ,66076,45.617957,-118.942259,7386209,Manager,1996-02-17,063585301012,87f6333a-9e7b-408d-844e-721bc178b476,2024-06-19,14:20:21,utilities,252.4,mobile,wallet,**** **** **** 0365,668377a8-e2c4-4a6c-a456-93d67cd3968f,Starbucks,M29225,https://www.starbucks.com,14.243.50.192,44.445847,-89.735378,0
357617073,Priya,Nguyen,F,9893 Maple Ave,Chicago,NJ,42060,25.503379,-112.651367,5706146,Teacher,1967-08-08,174457762626,f741c40c-e333-42d5-813a-dfffffae866d,2024-04-05,03:35:36,utilities,194.46,web,wallet,**** **** **** 4348,c2f3c3de-d22a-49f9-a35c-5699a75d29db,DoorDash,M28132,https://www.doordash.com,151.91.218.49,27.100829,-118.51135,0
751497534,John,Patel,F,6979 Cedar Rd,Chicago,GA,46882,25.420336,-112.517406,238973,Consultant,1987-10-17,115733099000,d5da4714-17c8-4e80-ba09-77b394e84bbc,2024-08-09,17:52:34,travel,2980.05,web,debit_card,**** **** **** 5352,fe91150a-e88d-4cb9-bcf3-97e7b45807e4,BestBuy,M98713,https://www.bestbuy.com,34.242.106.111,33.116074,-115.05889,1
611998996,John,Doe,F,9449 2nd St,Dallas,NY,19193,39.771314,-93.04013,2630880,Designer,1982-06-13,511815837466,5d9d5697-a3ee-42f4-a84f-c3969dece956,2024-01-30,17:02:20,travel,2947.65,web,debit_card,**** **** **** 6829,25bdd9a8-de50-4adb-a133-5c8facf73648,Amazon,M58872,https://www.amazon.com,183.35.95.104,29.97599,-90.351617,1
405473986,Luis,Nguyen,M,3912 Park Ave,Miami,TX,10473,34.7962,-122.271857,1609742,Consultant,1987-12-07,221405131866,576d0f00-cb30-4e8f-a5e1-050be4cc5727,2024-01-13,12:25:10,travel,1989.76,web,credit_card,**** **** **** 4203,2398a3d8-e131-44de-b4df-c43d4088195d,DoorDash,M89391,https://www.doordash.com,68.73.27.5,27.391168,-118.339384,1
131351830,Priya,Lee,F,1444 Maple Ave,Seattle,MA,64213,45.444168,-118.897661,4218304,Consultant,1977-02-18,258534658153,31b3b6ff-f1a6-415b-acbc-1f0880887e5e,2024-08-29,13:28:02,restaurant,131.16,pos,credit_card,**** **** **** 2865,5c51b06e-adb8-480d-b87a-df9527b9086a,DoorDash,M78003,https://www.doordash.com,215.228.250.222,26.899515,-118.510738,0
381463429,Akhil,Patel,M,3710 Oak St,San Francisco,PA,79794,31.430556,-111.248212,4644706,Engineer,1954-12-24,242195973091,3a9a4ec8-7fe3-484d-90cd-2e846a0b6884,2024-03-08,08:06:05,gas,61.2,mobile,debit_card,**** **** **** 5301,c745c2e1-cf3b-4ec1-912e-0dbfb9399ed9,DoorDash,M39288,https://www.doordash.com,10.49.16.207,27.017541,-118.781009,0
454182991,Jane,Sharma,M,9095 Oak St,Chicago,MA,96985,25.717549,-112.738347,3462294,Cashier,1971-04-19,269945206419,1263474c-9f68-440e-afaa-b6c6cdfbcdf0,2024-12-22,06:25:27,gas,21.83,mobile,wallet,**** **** **** 6826,fbd524db-5e35-485f-8cfb-cc611e3d1650,Delta,M26507,https://www.delta.com,39.176.22.163,37.519577,-68.618897,0
059325722,Akhil,Garcia,F,8768 Park Ave,Austin,NY,92762,41.847234,-85.398955,7871527,Analyst,1950-05-08,870322007485,ca6dd956-aa5c-4f14-8113-ede76b19b03d,2024-08-27,02:35:46,pharmacy,221.83,web,credit_card,**** **** **** 8028,6764d1ab-6066-403d-9010-a2939acc9fd5,Starbucks,M12088,https://www.starbucks.com,207.98.12.74,44.523821,-89.783514,0
090418985,Akhil,Smith,M,5022 Cedar Rd,Chicago,MA,44536,25.590789,-112.544397,5859866,Designer,1980-08-07,664301655623,87d4fa25-571e-4f08-86e4-743fa48d7d3e,2024-07-18,22:30:04,pharmacy,161.6,pos,debit_card,**** **** **** 2901,5c57c0e9-c8c9-40c7-bb67-650959e0b94f,Walmart,M35366,https://www.walmart.com,143.98.3.237,43.484566,-123.431146,0
538294419,Anita,Sharma,M,373 Park Ave,Seattle,NJ,53158,45.368631,-118.956075,2200427,Clerk,2002-08-26,147905347283,4b66c29d-32d2-4cfe-b74a-8b0086ca2458,2024-08-16,13:26:27,restaurant,177.71,pos,debit_card,**** **** **** 8868,e5730a3c-12cb-4a86-9397-567a2fd41c17,Starbucks,M53480,https://www.starbucks.com,98.177.170.39,44.548171,-89.787537,0
885684676,Luis,Kumar,M,126 2nd St,Austin,NJ,79067,41.826172,-85.529941,1808827,Engineer,1989-03-09,780964583744,31d0c509-98c2-4a5b-85ad-9397e8cf0810,2024-08-11,03:01:38,restaurant,167.88,web,debit_card,**** **** **** 8974,3e43a6d1-0af4-4e7d-8830-bf0202df7e68,Delta,M69946,https://www.delta.com,248.71.23.248,37.444745,-68.408949,0
534965515,Luis,Garcia,M,5395 2nd St,Chicago,GA,95447,25.457454,-112.619416,4185749,Cashier,1973-01-27,641967896300,c85d6ce0-e1a5-4705-84ce-888c87143c80,2024-08-07,16:56:05,electronics,734.38,pos,credit_card,**** **** **** 2284,a64de00b-b38a-4451-bf60-ea7929d445a5,Delta,M38176,https://www.delta.com,79.198.170.154,37.133682,-68.603459,0
015373586,Mei,Lee,F,1456 1st Ave,Chicago,NY,45991,25.41357,-112.784661,7683543,Manager,1999-08-30,671554460539,7bf89a84-871d-4110-97fe-50352d75f684,2024-02-29,21:37:51,utilities,45.13,web,debit_card,**** **** **** 1192,1188869b-0de3-4989-805f-fc430ebffd97,Delta,M55747,https://www.delta.com,105.114.190.161,37.588538,-68.740263,0
212626439,John,Kumar,M,3663 Park Ave,Boston,MA,12570,30.098104,-95.213154,7387950,Developer,1999-04-04,567844607890,12362777-d46d-4781-b454-42fa67d31456,2024-11-18,19:14:52,pharmacy,249.89,mobile,wallet,**** **** **** 9441,f617cfd0-aca7-4ac5-a9dc-b12bd018eb9c,Uber,M89169,https://www.uber.com,200.43.87.53,47.119212,-104.856445,0
070554943,Luis,Kumar,M,7896 Oak St,Boston,PA,67668,30.00665,-95.254547,6594221,Developer,2002-03-31,436877156922,447da9aa-c38f-4788-a648-36fb009f5e61,2024-10-08,22:06:07,grocery,101.31,web,wallet,**** **** **** 1001,04482f29-af69-4cc9-bbbe-d9de13ff7463,Walmart,M53650,https://www.walmart.com,165.65.119.117,43.832186,-123.469671,0
413547416,Michael,Patel,M,8025 Main St,Miami,NJ,32668,34.645161,-122.355445,4248343,Developer,1986-01-01,855739523285,7a0083cf-7025-4ef6-86bc-b98bdbc02a53,2024-05-24,19:29:12,restaurant,115.01,pos,wallet,**** **** **** 2841,85fc46fb-05da-4e5d-a0b2-94ca1e547798,BestBuy,M63810,https://www.bestbuy.com,43.62.55.190,32.967399,-114.96541,0
797341855,Anita,Doe,F,1767 Oak St,New York,GA,62487,39.829562,-122.37555,3779477,Analyst,1972-10-30,950837456017,cd369c1c-f9f1-48ed-a7c8-904eb95a46fd,2024-01-10,20:43:45,electronics,1236.54,web,credit_card,**** **** **** 9490,82eacc07-f13b-48ea-bace-6705dc7552d7,Shell,M81171,https://www.shell.com,111.180.153.46,43.830446,-82.517727,1
355896070,David,Kumar,M,3972 Maple Ave,Boston,PA,68349,29.989395,-95.294754,1710456,Cashier,1993-09-03,722883413351,253963b3-0a93-4ed6-94e2-f64f0b90ee6a,2024-10-19,13:05:35,electronics,1243.58,mobile,debit_card,**** **** **** 3579,03b01fa4-f1da-455a-a5a3-67baefa7ca03,Starbucks,M67885,https://www.starbucks.com,197.210.227.17,44.762786,-89.726798,1
252637941,Priya,Doe,M,6067 Maple Ave,Dallas,WA,57809,39.97163,-93.076989,6965250,Engineer,1996-01-31,288669112232,2429bf8a-9ee0-4bf8-bebb-654f26bbadfb,2024-01-30,08:15:33,travel,2543.83,mobile,debit_card,**** **** **** 6574,165aa6c4-40da-4005-ac3b-c1b9bf45fd0d,Uber,M59485,https://www.uber.com,235.96.180.55,46.824419,-104.702247,1
203881937,Michael,Sharma,M,5713 2nd St,San Francisco,NJ,38027,31.278493,-111.29693,4338335,Engineer,1980-05-02,684184714622,b2ae62e2-5a29-4c4e-a7c2-cd483b5b3db4,2024-01-11,20:03:31,gas,40.88,pos,credit_card,**** **** **** 6030,ab767690-36a9-4d79-801f-5f8d673ea09a,Delta,M73135,https://www.delta.com,225.200.102.236,37.207894,-68.287638,0
